game_id,matchup,abbr,attendance,conference_game,game_date,neutral_site,venue_id,venue_name,venue_city,venue_state,broadcast_type,network
401532426,Eastern Michigan Eagles at Northern Illinois Huskies,EMU @ NIU,9458,True,2023-10-21T19:30Z,False,3764,Huskie Stadium,Dekalb,IL,Streaming,ESPN+
401532430,Buffalo Bulls at Kent State Golden Flashes,BUFF @ KENT,11735,True,2023-10-21T19:30Z,False,3696,Dix Stadium,Kent,OH,Streaming,ESPN+
401532427,Toledo Rockets at Miami (OH) RedHawks,TOL @ M-OH,17321,True,2023-10-21T20:00Z,False,3996,Yager Stadium,Oxford,OH,TV,ESPNU
401531397,UTSA Roadrunners at Florida Atlantic Owls,UTSA @ FAU,17241,True,2023-10-21T22:00Z,False,3715,FAU Stadium,Boca Raton,FL,Streaming,ESPN+
401525867,Texas Tech Red Raiders at BYU Cougars,TTU @ BYU,63523,True,2023-10-21T23:00Z,False,3801,LaVell Edwards Stadium,Provo,UT,TV,FS1
401525870,TCU Horned Frogs at Kansas State Wildcats,TCU @ KSU,52580,True,2023-10-21T23:00Z,False,3636,Bill Snyder Family Stadium,Manhattan,KS,TV,ESPN2
401531895,Appalachian State Mountaineers at Old Dominion Monarchs,APP @ ODU,20017,True,2023-10-21T23:00Z,False,3918,S.B. Ballard Stadium,Norfolk,VA,TV,NFL NET
401531896,Coastal Carolina Chanticleers at Arkansas State Red Wolves,CCU @ ARST,18228,True,2023-10-21T23:00Z,False,3625,Centennial Bank Stadium,Jonesboro,AR,Streaming,ESPN+
401532602,Utah State Aggies at San José State Spartans,USU @ SJSU,15028,True,2023-10-21T23:00Z,False,3935,CEFCU Stadium,San Jose,CA,TV,CBSSN
401525529,Clemson Tigers at Miami Hurricanes,CLEM @ MIA,48562,True,2023-10-22T00:00Z,False,3948,Hard Rock Stadium,Miami Gardens,FL,TV,ACCN
401531897,Georgia State Panthers at Louisiana Ragin' Cajuns,GAST @ UL,20044,True,2023-10-22T00:00Z,False,3666,Cajun Field,Lafayette,LA,TV,ESPNU
401532601,Nevada Wolf Pack at San Diego State Aztecs,NEV @ SDSU,27122,True,2023-10-22T01:00Z,False,7311,Snapdragon Stadium,San Diego,CA,TV,FS2
